PublicID,Date,Latitude,Longitude,strike1,dip1,rake1,strike2,dip2,rake2,ML,Mw,Mo,CD,NS,DC,Mxx,Mxy,Mxz,Myy,Myz,Mzz,VR,Tva,Tpl,Taz,Nva,Npl,Naz,Pva,Ppl,Paz,Pos_longitude,tectclass,fault_depth,fault_offset
3345599,20100726130100,-46.1133,166.0239,162,75,73,31,23,137,4.3,4.0,1.16e+22,16,7,66,-3.48,16.62,46.44,-60.74,85.71,64.21,77,126.28,57,49,-21.52,17,166,-104.76,28,266,166.0239,Interface,14.769674301099998,-1.2303256989000015
3346537,20100728052200,-37.3782,177.3024,38,63,-141,288,56,-33,4.3,4.3,3.46e+22,10,5,45,338.48,-176.9,-14.05,-139.04,100.43,-199.43,79,400.3,4,162,-109.41,44,67,-290.89,46,256,177.3024,Crustal,115.3542,105.3542
3349180,20100802034900,-46.3757,165.9869,135,66,110,273,30,53,4.2,3.9,6.78e+21,18,6,96,-44.61,-24.21,24.81,-1.83,36.44,46.44,77,67.1,63,77,1.49,18,306,-68.59,19,210,165.9869,Interface,22.025278091399997,4.025278091399997
3349208,20100802050400,-37.104,177.1958,199,53,-91,20,37,-89,4.3,3.9,8.05e+21,6,5,77,0.5,-29.18,6.49,72.34,-19.8,-72.83,76,85.44,8,289,-9.86,0,199,-75.58,82,106,177.1958,Crustal,149.039,143.039
3349568,20100802224400,-36.9967,176.8944,50,56,123,180,46,51,5.2,4.3,2.87e+22,282,6,58,25.59,166.0,89.03,-235.5,-9.12,209.91,51,253.2,62,16,67.23,27,209,-320.43,6,117,176.8944,Slab,208.3717,-73.6283
3357397,20100818112900,-38.0635,177.0201,239,58,-100,77,33,-75,4.1,3.9,7.99e+21,6,4,84,60.92,-21.89,25.46,12.86,-25.15,-73.77,73,76.69,13,336,6.47,8,244,-83.16,75,122,177.0201,Crustal,75.01041,69.01041
3361067,20100824221700,-40.1068,174.8938,267,66,138,17,52,31,5.0,4.6,7.52e+22,30,5,99,-321.72,528.63,-347.02,-52.69,-206.03,374.41,64,749.64,46,226,4.76,43,62,-754.4,9,325,174.8938,Crustal,54.68808000000001,24.688080000000006
3366146,20100903163500,-43.5382,172.1635,45,73,90,226,17,91,7.1,7.1,6.1e+26,8,12,15,-924582.5,4134786.25,3624245.5,-793566.0,-3581135.5,1718148.5,51,4463103.5,62,315,3276169.25,0,45,-7739273.0,28,135,172.1635,Crustal,27.52335,19.52335
3366213,20100903190700,-43.6177,172.2259,64,85,161,155,71,5,4.8,4.6,7.88e+22,16,4,72,507.26,477.26,214.11,-646.59,-99.35,139.33,56,728.37,17,18,118.51,70,229,-846.88,10,111,172.2259,Crustal,26.317859999999996,10.317859999999996
3791059,20100903195600,-43.6048,172.4042,80,88,154,171,64,3,5.1,4.8,2.07e+23,2,8,18,1091.02,1675.82,1065.59,-412.54,519.53,-678.48,66,2599.15,20,32,-1059.78,64,255,-1539.37,17,128,172.4042,Crustal,25.96568,23.96568
3366241,20100903201500,-43.5859,172.3911,152,74,-26,250,65,-163,4.6,4.4,4.98e+22,4,5,26,466.92,330.34,-61.03,-212.15,-98.61,-254.77,61,611.29,6,202,-226.37,60,302,-384.92,30,109,172.3911,Crustal,25.92277,21.92277
3366275,20100903214200,-43.5884,172.3847,69,83,165,160,76,7,4.1,3.8,6.56e+21,6,4,81,42.47,47.08,19.54,-40.57,2.84,-1.9,76,68.83,15,24,-6.49,74,222,-62.34,5,115,172.3847,Crustal,25.94239,19.94239
3791909,20100903221700,-43.6138,172.4025,357,90,11,267,79,180,4.5,4.1,1.36e+22,4,6,45,35.57,132.55,-13.7,5.58,-24.78,-41.16,69,157.57,8,223,-43.51,79,357,-114.06,8,131,172.4025,Crustal,26.03492,22.03492
3792018,20100903231200,-43.5549,172.1597,248,86,-175,158,85,-4,5.1,4.9,2.17e+23,6,12,64,1288.73,1557.89,150.6,-1673.66,-302.03,384.93,83,1957.41,1,23,425.71,84,286,-2383.12,6,113,172.1597,Crustal,27.52335,21.52335
3792053,20100903231400,-43.5092,172.1782,255,88,-173,165,83,-2,5.2,4.7,1.41e+23,4,12,84,768.69,1214.39,149.86,-641.37,-72.71,-127.33,82,1473.38,4,30,-117.34,83,270,-1356.04,6,120,172.1782,Crustal,27.74209,23.74209
3366376,20100904015200,-43.5973,172.3335,102,87,154,193,64,3,4.5,4.1,1.39e+22,4,6,84,-61.53,112.4,59.71,47.51,12.0,14.02,64,133.54,20,54,11.25,64,275,-144.8,16,150,172.3335,Crustal,26.10332,22.10332
3792057,20100904020100,-43.6027,172.2585,189,64,45,75,51,145,4.1,3.8,5.37e+21,8,4,78,-11.92,34.54,16.92,-17.58,27.88,29.5,66,56.85,49,48,-6.21,40,212,-50.64,8,309,172.2585,Crustal,26.317859999999996,18.317859999999996
3366450,20100904044800,-43.6235,172.4123,348,90,-23,78,66,-180,4.2,3.9,7.62e+21,6,4,76,25.14,63.72,0.53,-31.93,31.0,6.79,74,71.41,17,36,9.53,66,168,-80.94,17,301,172.4123,Crustal,26.12313,20.12313
3366452,20100904045500,-43.5716,171.9697,207,84,-22,300,68,-173,5.4,4.8,1.78e+23,8,12,76,-1348.1,914.17,585.66,1321.49,-481.11,26.61,79,-1891.11,11,255,231.31,67,12,1659.81,20,161,171.9697,Crustal,0.0,-8.0
3366499,20100904065400,-43.6024,172.3747,176,69,27,76,65,157,4.2,4.0,1.02e+22,10,5,41,5.25,89.29,14.1,-55.23,18.61,49.98,70,84.0,33,37,35.55,56,211,-119.55,3,305,172.3747,Crustal,26.0042,16.0042
3366503,20100904070300,-43.6021,172.3684,351,89,21,260,69,179,4.4,4.3,3.32e+22,6,10,38,57.98,292.93,33.89,-162.26,-119.42,104.29,79,271.84,15,218,121.14,69,353,-392.98,14,124,172.3684,Crustal,26.0042,20.0042
3366504,20100904070700,-43.5923,172.3716,160,90,-12,250,78,-180,4.6,4.4,4.86e+22,6,10,71,277.79,356.82,-11.07,-347.0,-108.86,69.21,83,447.85,8,206,76.16,78,340,-524.01,8,114,172.3716,Crustal,25.96539,19.96539
3366544,20100904085400,-43.5653,171.8559,27,66,36,280,58,151,4.6,4.3,3.27e+22,6,10,98,-224.17,199.32,-40.49,80.04,-164.84,144.13,82,328.93,42,247,-2.88,48,56,-326.05,5,152,171.8559,Crustal,0.0,-6.0
3366585,20100904103400,-43.6228,172.3811,69,87,-173,338,83,-3,4.3,4.0,1.12e+22,6,8,85,72.18,81.54,-10.66,-79.34,12.11,7.16,72,107.97,3,203,8.82,82,92,-116.79,7,294,172.3811,Crustal,26.10834,20.10834
3366586,20100904103800,-43.252,171.9773,154,83,16,62,74,173,4.9,4.6,7.98e+22,8,10,93,580.61,440.29,169.15,-662.68,153.87,82.07,81,782.89,16,19,30.4,72,176,-813.29,6,287,171.9773,Crustal,34.15784,26.15784
3366615,20100904114300,-43.5464,171.8624,168,67,-41,277,52,-150,4.1,3.8,5.75e+21,4,5,78,17.66,44.28,6.8,11.26,-26.3,-28.92,67,60.86,9,226,-6.8,43,324,-54.06,45,126,171.8624,Crustal,0.0,-4.0
3366721,20100904160800,-43.6368,172.3915,98,88,169,189,79,2,4.0,3.8,4.78e+21,12,4,77,-16.91,44.85,8.68,10.93,1.1,5.97,77,44.92,9,53,5.74,79,267,-50.66,6,144,172.3915,Crustal,26.285859999999996,14.285859999999996
3366726,20100904162300,-43.6147,172.0555,259,75,-154,162,65,-16,4.4,4.0,9.96e+21,8,3,78,48.72,74.53,34.95,-34.4,-36.87,-14.32,71,93.89,7,29,11.4,60,287,-105.29,29,123,172.0555,Crustal,0.0,-8.0
3366750,20100904171700,-43.6263,172.1427,309,85,-23,41,67,-175,4.5,4.3,2.88e+22,4,9,82,282.85,-41.09,79.04,-243.97,72.95,-38.88,80,302.27,12,357,-27.63,66,117,-274.63,20,263,172.1427,Crustal,0.0,-4.0
3366751,20100904172000,-43.5949,172.1725,232,88,154,324,64,3,5.0,4.7,1.11e+23,6,11,90,957.42,266.89,-440.57,-959.03,240.73,1.62,84,1142.33,20,185,-58.52,64,47,-1083.81,16,281,172.1725,Crustal,26.8645,20.8645
3366765,20100904175300,-43.6359,172.1354,133,90,11,43,79,180,4.4,4.0,1.05e+22,4,6,69,110.89,-8.3,17.97,-94.24,9.07,-16.64,68,113.6,8,359,-17.79,79,133,-95.81,8,267,172.1354,Crustal,0.0,-4.0
3366784,20100904183600,-43.6363,171.9084,57,62,87,242,28,95,4.1,3.8,4.88e+21,2,5,79,-30.05,21.13,22.98,-7.2,-15.88,37.25,68,46.09,73,322,5.32,2,58,-51.41,17,149,171.9084,Crustal,0.0,-2.0
3366794,20100904185900,-43.6492,172.2379,225,88,168,316,78,2,4.3,3.9,7.27e+21,4,5,54,78.92,0.94,-17.62,-62.53,5.71,-16.38,76,82.07,10,180,-18.77,78,35,-63.3,7,271,172.2379,Crustal,26.181739999999998,22.181739999999998
3366810,20100904194100,-43.628,172.2781,287,79,153,23,64,13,4.1,3.7,3.37e+21,8,3,49,-17.17,22.38,-12.06,17.73,-16.01,-0.56,57,38.6,27,243,-9.82,61,86,-28.78,10,337,172.2781,Crustal,26.181739999999998,18.181739999999998
3366813,20100904195100,-43.4995,171.9261,22,73,62,263,32,147,4.2,3.8,5.83e+21,8,5,89,-21.04,30.5,10.6,-6.94,-41.55,27.98,80,56.55,54,259,3.45,26,30,-60.0,23,133,171.9261,Crustal,0.0,-8.0
3366821,20100904201300,-43.6713,172.5129,49,88,172,139,82,2,4.1,3.8,6.63e+21,6,5,100,64.68,9.11,8.61,-65.18,-4.86,0.5,74,66.35,7,4,-0.09,82,215,-66.26,4,94,172.5129,Crustal,27.435,21.435
3366858,20100904214600,-43.5709,172.4109,352,88,-9,82,81,-178,4.4,4.0,1.06e+22,8,5,34,9.22,100.49,-10.73,-48.53,20.4,39.32,80,85.21,5,37,42.11,81,159,-127.32,8,307,172.4109,Crustal,25.79136,17.79136
3366865,20100904220300,-43.632,172.4676,48,79,160,142,70,12,4.1,3.7,3.91e+21,6,5,88,32.32,6.74,12.78,-39.19,-3.56,6.86,66,37.94,22,4,2.37,67,200,-40.31,6,96,172.4676,Crustal,26.397679999999998,20.397679999999998
3366870,20100904221500,-43.6151,172.4098,75,84,-166,343,76,-6,4.2,3.7,4.3e+21,8,2,19,12.15,34.94,-9.79,-29.58,15.26,17.43,63,32.07,6,208,21.93,75,97,-53.99,14,300,172.4098,Crustal,26.12313,18.12313
3366916,20100905001900,-43.611,172.3745,272,65,-129,155,45,-36,4.2,3.7,3.79e+21,8,3,27,26.88,28.24,15.31,-4.73,1.92,-22.15,52,46.39,12,29,-16.95,35,290,-29.44,53,135,172.3745,Crustal,26.05255,18.05255
3366925,20100905004300,-43.6505,172.4654,77,76,-157,341,67,-15,4.2,3.7,4.69e+21,8,3,97,26.11,35.72,-13.88,-17.98,14.01,-8.13,57,46.6,6,208,0.62,63,105,-47.21,27,301,172.4654,Crustal,26.723770000000002,18.723770000000002
3366933,20100905010400,-43.6309,172.382,299,70,-91,123,20,-86,4.9,4.5,5.6e+22,4,7,81,274.95,193.86,376.59,58.4,203.76,-333.35,70,587.62,25,30,-55.05,1,299,-532.57,65,207,172.382,Crustal,26.18379,22.18379
3366951,20100905015500,-43.5346,172.2366,326,88,-14,57,76,-178,4.3,3.9,7.87e+21,8,4,88,68.54,29.52,7.49,-71.83,18.82,3.29,79,76.22,8,12,5.01,76,138,-81.22,11,281,172.2366,Crustal,26.929579999999998,18.929579999999998
3367190,20100905121600,-43.6193,172.4908,180,84,12,88,78,174,4.2,3.9,7.93e+21,4,5,61,8.19,76.63,13.68,4.31,18.27,-12.49,77,87.97,13,44,-17.33,76,205,-70.64,4,314,172.4908,Crustal,26.326590000000003,22.326590000000003
3367278,20100905160600,-43.5947,171.9106,243,55,114,26,41,60,4.5,4.2,2.23e+22,6,9,84,-92.74,133.08,-79.45,-93.19,-8.31,185.93,74,213.86,70,207,18.43,19,49,-232.29,7,317,171.9106,Crustal,0.0,-6.0
3367305,20100905171800,-43.6182,172.4992,55,88,164,146,74,3,4.2,3.9,6.99e+21,10,3,82,64.89,24.04,18.93,-60.53,-6.4,-4.35,66,73.3,13,9,-6.73,74,228,-66.57,10,102,172.4992,Crustal,26.36901,16.36901
3367476,20100906003500,-43.5777,172.2918,339,86,7,248,83,176,4.5,4.1,1.67e+22,16,5,64,96.14,120.6,-11.61,-130.55,-12.42,34.41,81,150.4,8,204,32.53,82,8,-182.92,2,113,172.2918,Crustal,26.28552,10.285520000000002
3367527,20100906024800,-43.6497,172.4597,75,89,-121,343,31,-2,4.1,3.8,6.37e+21,4,4,21,5.31,35.96,-47.29,0.3,35.17,-5.6,70,48.0,36,192,31.38,31,75,-79.39,38,318,172.4597,Crustal,26.668090000000003,22.668090000000003
3367535,20100906030700,-43.592,172.3763,255,84,170,346,80,7,4.3,4.1,1.34e+22,10,8,48,41.45,116.24,-17.59,-84.49,0.52,43.04,80,113.81,11,211,40.37,78,44,-154.17,3,301,172.3763,Crustal,25.94239,15.94239
3367543,20100906033400,-43.4671,172.1671,199,50,65,56,46,117,4.2,4.0,1.05e+22,2,8,49,-19.97,75.3,9.57,-62.71,17.74,82.68,73,89.42,71,43,30.55,19,216,-119.97,2,307,172.1671,Crustal,28.352829999999997,26.352829999999997
3367608,20100906060100,-43.6179,172.3264,244,83,166,335,76,8,4.5,4.2,2.1e+22,8,8,69,135.68,129.07,-43.52,-180.07,5.41,44.39,75,192.18,15,199,35.39,74,37,-227.57,5,290,172.3264,Crustal,26.155910000000002,18.155910000000002
3367742,20100906112400,-43.5699,172.3878,350,85,23,258,68,175,5.1,4.8,1.67e+23,6,11,37,348.86,1434.44,100.69,-937.94,-590.94,589.08,85,1360.29,19,217,625.01,67,2,-1985.3,12,122,172.3878,Crustal,25.84695,19.84695
3367749,20100906114000,-43.5885,171.8914,232,51,84,61,39,97,5.4,5.0,3.13e+23,6,12,88,-2134.54,1552.1,-387.11,-817.26,540.89,2951.8,88,3034.06,83,110,190.58,4,235,-3224.64,6,326,171.8914,Crustal,0.0,-6.0
3367753,20100906115400,-43.638,172.4756,348,90,-15,78,75,-180,4.2,3.9,7.36e+21,8,4,73,25.47,64.29,-0.33,-34.77,19.91,9.3,63,68.24,11,34,10.69,75,168,-78.94,11,303,172.4756,Crustal,26.605690000000003,18.605690000000003
3367765,20100906122100,-43.5439,171.9214,212,48,68,62,46,112,4.6,4.2,2.61e+22,8,9,83,-126.22,156.33,34.42,-106.03,49.7,232.26,75,249.51,74,50,23.43,16,226,-272.94,1,317,171.9214,Crustal,0.0,-8.0
3367832,20100906152400,-43.654,172.2399,245,73,160,341,71,18,5.3,4.8,1.68e+23,12,10,96,880.26,1089.92,-607.37,-1230.78,-219.53,350.52,88,1659.73,26,203,33.41,64,26,-1693.14,1,293,172.2399,Crustal,26.181739999999998,14.181739999999998
3367989,20100906224800,-40.4333,176.8182,30,50,94,204,40,85,5.3,5.0,3.92e+23,24,9,30,303.75,2612.76,371.1,-3331.18,-548.94,3027.43,63,3087.05,84,328,1665.1,3,207,-4752.16,5,117,176.8182,Interface,11.76256,-12.23744
3368211,20100907090800,-43.5545,172.4989,71,77,156,167,67,15,3.9,3.4,1.61e+21,8,3,34,3.83,13.29,3.75,-11.16,-1.29,7.34,43,12.86,26,27,6.4,63,223,-19.27,7,120,172.4989,Crustal,25.52099,17.52099
3368287,20100907124100,-43.5901,172.4162,265,84,-172,174,82,-6,4.6,4.3,2.97e+22,6,10,62,94.6,287.31,31.13,-25.87,-20.19,-68.74,80,328.26,1,39,-62.73,80,301,-265.53,10,130,172.4162,Crustal,25.88437,19.88437
3368361,20100907155900,-43.5115,172.1597,24,64,127,144,44,39,4.7,4.3,3.5e+22,8,9,48,161.35,-32.83,83.48,-374.68,-129.87,213.34,77,298.1,55,342,104.39,33,185,-402.49,11,88,172.1597,Crustal,27.97317,19.97317
3368445,20100907194900,-43.574,172.69,161,67,27,60,65,154,5.0,4.7,1.33e+23,4,12,65,630.91,692.33,745.03,-947.41,311.78,316.49,91,1460.92,35,21,-252.16,55,198,-1208.76,1,290,172.69,Crustal,26.43161,22.43161
3368471,20100907210100,-43.5573,172.3975,257,87,156,349,66,4,4.3,4.0,9.73e+21,4,8,95,34.58,80.61,-40.74,-37.49,2.1,2.91,72,98.62,19,211,-2.71,66,70,-95.91,14,305,172.3975,Crustal,25.78716,21.78716
3368486,20100907213900,-43.6153,172.7034,178,73,55,64,39,151,4.0,3.8,5.16e+21,4,3,88,0.66,26.57,12.4,-25.02,34.63,24.35,62,53.15,50,49,-3.11,33,189,-50.03,20,293,172.7034,Crustal,27.99601,23.99601
3368577,20100908014100,-43.5574,171.882,267,90,-168,177,78,0,4.2,3.7,4.03e+21,4,2,21,13.99,39.09,8.95,4.4,5.69,-18.39,78,50.17,8,41,-19.73,78,267,-30.44,8,133,171.882,Crustal,0.0,-4.0
3368607,20100908024900,-43.6182,172.3701,271,76,-159,176,70,-14,4.3,4.0,1.24e+22,4,7,76,21.12,115.13,34.94,10.72,-18.54,-31.84,79,132.15,4,43,-15.98,65,303,-116.17,24,135,172.3701,Crustal,26.11071,22.11071
3369048,20100908144900,-43.6262,172.0736,241,67,136,352,50,31,4.3,4.0,1.13e+22,6,4,94,19.5,61.62,-64.8,-76.03,-2.85,56.53,74,114.29,47,199,-3.42,41,39,-110.87,10,300,172.0736,Crustal,0.0,-6.0
3369129,20100908181400,-43.5216,172.1476,54,76,158,150,69,15,4.3,3.9,7.42e+21,10,3,73,51.8,28.85,23.73,-72.53,-3.08,20.73,75,68.81,25,11,10.77,64,202,-79.58,5,103,172.1476,Crustal,27.74209,17.74209
3369141,20100908184900,-43.5111,172.1686,55,63,147,162,61,32,4.0,3.8,5.75e+21,8,4,46,24.27,31.0,14.77,-55.92,3.37,31.65,48,48.42,42,18,18.11,48,200,-66.53,1,109,172.1686,Crustal,27.74209,19.74209
3369346,20100909041800,-40.4187,176.7837,55,81,162,148,72,9,5.3,4.9,2.42e+23,27,8,31,1605.91,976.62,371.99,-2656.25,-379.83,1050.34,69,-2920.68,19,10,1915.95,70,209,1004.73,6,103,176.7837,Slab,12.04605,-14.95395
3369367,20100909052400,-43.6087,172.364,200,90,11,110,79,180,4.0,3.6,2.59e+21,10,3,92,-16.77,19.46,-1.98,15.77,4.76,1.0,41,25.37,8,66,1.03,79,200,-26.4,8,334,172.364,Crustal,26.0655,16.0655
3369391,20100909062700,-43.5946,172.5621,63,83,162,155,72,8,4.0,3.8,5.74e+21,2,5,39,49.09,31.61,25.64,-36.17,4.88,-12.92,72,67.84,18,18,-20.81,71,222,-47.03,8,110,172.5621,Crustal,26.124270000000003,24.124270000000003
3369483,20100909103100,-43.5612,172.3814,85,88,158,176,68,2,4.0,3.7,4.18e+21,4,4,68,9.13,38.2,15.95,-4.16,3.61,-4.97,68,45.5,17,38,-7.37,68,260,-38.13,14,133,172.3814,Crustal,25.86179,21.86179
3369525,20100909122500,-43.5974,172.3792,157,79,15,64,76,169,4.3,3.9,7.45e+21,8,4,95,51.27,45.92,20.2,-56.44,11.0,5.17,76,75.56,18,21,-2.05,72,193,-73.51,2,290,172.3792,Crustal,25.98789,17.98789
3369682,20100909191000,-43.6057,172.3802,324,88,8,234,82,178,4.4,4.2,2.03e+22,8,8,98,190.14,63.67,-22.44,-190.68,-16.96,0.54,78,203.56,7,190,-1.66,82,338,-201.9,4,99,172.3802,Crustal,26.043120000000002,18.043120000000002
3370029,20100910100400,-43.6423,172.38,69,86,-176,339,86,-4,4.2,3.9,9.17e+21,8,6,52,49.05,67.74,-5.19,-72.73,11.1,23.67,75,79.25,0,204,24.85,84,114,-104.1,6,294,172.38,Crustal,26.26973,18.26973
3370255,20100910203600,-43.6385,172.4248,1,76,-24,97,67,-164,4.2,3.8,6.52e+21,4,5,80,0.43,58.41,-11.24,16.94,21.26,-17.37,77,68.59,6,50,-6.82,63,152,-61.78,27,318,172.4248,Crustal,26.35735,22.35735
3370262,20100910210100,-43.4784,172.1258,215,81,166,308,77,9,4.1,3.7,4.29e+21,2,5,37,44.02,-12.16,-17.15,-32.95,3.78,-11.08,76,50.86,16,171,-15.97,74,1,-34.89,3,262,172.1258,Crustal,28.856659999999998,26.856659999999998
3370677,20100911180300,-43.642,172.3923,321,54,-63,100,44,-122,4.6,4.2,1.98e+22,6,10,90,138.15,103.36,-2.97,26.67,72.1,-164.83,78,203.21,5,32,-9.95,22,124,-193.26,68,290,172.3923,Crustal,26.285859999999996,20.285859999999996
3370794,20100911233900,-43.5291,171.8826,354,75,60,239,33,151,4.1,3.7,4.26e+21,8,5,84,2.02,17.71,-11.23,-21.16,-31.17,19.14,65,44.3,51,231,-3.47,28,2,-40.82,24,106,171.8826,Crustal,0.0,-8.0
3370916,20100912052700,-43.5907,172.3878,165,78,-13,258,77,-167,4.5,4.2,2.02e+22,4,10,70,83.78,168.02,36.97,-92.42,-64.12,8.64,77,185.41,1,212,32.77,72,303,-218.18,18,121,172.3878,Crustal,25.92277,21.92277
3371037,20100912112200,-43.6162,172.3319,159,81,9,68,81,171,4.0,3.6,3.14e+21,10,3,93,19.59,22.56,5.84,-22.08,2.67,2.49,73,30.91,13,23,1.04,77,203,-31.95,0,114,172.3319,Crustal,26.155910000000002,16.155910000000002
3371231,20100912195400,-43.6218,172.4558,187,89,17,96,73,179,4.1,3.7,4.3e+21,2,4,47,-4.38,39.69,4.8,15.34,13.79,-10.95,65,49.54,13,53,-13.17,73,190,-36.38,11,320,172.4558,Crustal,26.22205,24.22205
3371253,20100912210500,-43.5419,172.2204,66,56,90,245,34,90,4.2,3.9,7.29e+21,4,4,89,-54.79,22.85,26.01,-14.45,-11.38,69.25,78,75.0,79,339,-4.14,1,245,-70.86,11,156,172.2204,Crustal,27.03322,23.03322
3371335,20100913010500,-43.5355,172.5365,58,78,156,153,66,13,4.2,3.8,5.68e+21,22,3,84,40.35,25.28,26.21,-46.59,-0.96,6.24,53,59.15,26,13,-4.64,63,213,-54.51,8,107,172.5365,Crustal,25.410079999999997,3.410079999999997
3371514,20100913091500,-43.6024,172.1333,278,78,162,12,73,12,4.0,3.6,3.11e+21,6,3,62,-14.77,27.85,-6.26,5.75,-4.26,9.02,65,27.85,21,235,6.52,69,64,-34.37,3,326,172.1333,Crustal,26.8645,20.8645
3371762,20100913211200,-43.5967,172.3309,165,88,81,65,9,169,4.3,4.1,1.36e+22,2,6,89,16.46,12.92,32.95,-20.28,130.12,3.82,77,131.95,46,66,8.0,9,165,-139.95,43,264,172.3309,Crustal,26.10332,24.10332
3371814,20100913234000,-43.6275,172.3739,275,65,-124,152,41,-40,4.3,3.9,9.06e+21,4,4,77,45.71,45.6,52.44,13.78,-23.77,-59.49,65,85.04,14,29,11.15,30,290,-96.19,57,140,172.3739,Crustal,26.178910000000002,22.178910000000002
3372087,20100914123600,-43.627,172.3762,346,73,18,251,73,162,4.3,4.0,1.01e+22,4,5,97,41.64,76.77,-32.5,-60.14,-17.7,18.5,78,99.72,24,209,1.64,66,28,-101.36,0,299,172.3762,Crustal,26.18379,22.18379
3372442,20100915050100,-42.4747,173.7467,276,87,164,7,74,3,4.2,3.9,8.62e+21,8,4,73,-26.35,80.77,-22.2,12.66,-2.23,13.69,66,79.95,13,231,12.45,74,85,-92.4,9,323,173.7467,Crustal,18.488429999999997,10.488429999999997
3372454,20100915053800,-42.4861,173.7592,94,82,-164,2,74,-8,4.2,3.8,4.96e+21,4,3,47,3.51,47.86,-10.22,13.35,-0.24,-16.85,56,57.21,6,227,-15.28,72,119,-41.93,17,319,173.7592,Crustal,18.17534,14.175339999999998
3372516,20100915083000,-43.5926,172.0366,181,85,-27,273,63,-175,4.1,3.8,5.41e+21,6,5,92,-1.38,47.87,5.46,3.89,-24.5,-2.5,72,53.04,15,230,2.16,63,351,-55.2,22,134,172.0366,Crustal,0.0,-6.0
3372561,20100915104200,-43.605,172.5067,179,68,33,75,60,154,4.3,4.0,1.09e+22,10,5,70,2.78,88.41,24.0,-51.79,35.43,49.02,57,100.33,38,39,17.98,51,209,-118.31,5,305,172.5067,Crustal,26.2506,16.2506
3372661,20100915151300,-43.6288,172.4958,162,87,28,70,62,176,4.5,4.0,1.31e+22,4,8,26,77.89,94.83,61.43,-45.26,48.23,-32.64,84,160.23,22,30,-59.45,62,167,-100.78,17,293,172.4958,Crustal,26.538059999999998,22.538059999999998
3372691,20100915163500,-43.6301,172.5056,162,83,23,69,67,172,4.2,3.8,6.23e+21,5,4,32,39.27,44.55,28.21,-26.06,19.77,-13.21,66,75.05,21,28,-25.49,66,177,-49.56,11,293,172.5056,Crustal,26.59259,21.59259
3372984,20100916055300,-43.6441,172.3789,63,86,169,154,79,4,4.2,3.8,5.55e+21,10,5,81,40.33,32.54,9.82,-46.9,-2.76,6.57,63,52.69,11,18,5.52,78,223,-58.21,5,109,172.3789,Crustal,26.26973,16.26973
3373078,20100916102800,-43.6131,172.3526,84,87,168,175,78,3,4.0,3.7,3.53e+21,8,4,96,5.96,33.91,7.11,-7.42,1.05,1.45,55,34.98,11,39,0.69,78,250,-35.67,6,130,172.3526,Crustal,26.08192,18.08192
3373082,20100916103600,-43.5542,172.4272,67,55,116,206,43,58,4.1,3.8,5.74e+21,14,2,18,-25.08,50.73,12.31,-14.37,-5.14,39.46,63,42.58,67,33,29.59,22,230,-72.16,6,138,172.4272,Crustal,25.658820000000002,11.658820000000002
3373089,20100916105600,-43.6117,172.4482,187,89,21,96,69,179,4.0,4.0,9.86e+21,8,3,76,-25.01,89.99,-8.4,13.22,34.64,11.79,64,92.24,15,53,12.68,69,189,-104.92,14,320,172.4482,Crustal,26.0777,18.0777
3373091,20100916105800,-43.6396,172.4624,261,83,-157,167,67,-8,4.3,4.2,2.15e+22,4,7,96,87.31,181.83,76.01,-61.92,-36.11,-25.39,71,217.29,11,32,-4.81,66,276,-212.48,21,126,172.4624,Crustal,26.5072,22.5072
3373119,20100916120800,-43.5574,171.9409,107,63,134,223,50,37,4.5,4.1,1.69e+22,4,10,55,-171.61,60.6,47.69,68.74,41.18,102.87,80,147.51,51,68,43.29,38,263,-190.8,8,168,171.9409,Crustal,0.0,-4.0
3373723,20100917133700,-43.4593,172.1606,147,78,13,54,77,167,4.4,4.1,1.4e+22,6,3,34,97.03,50.83,16.04,-158.07,4.95,61.04,71,112.23,18,11,55.61,72,188,-167.84,1,280,172.1606,Crustal,28.61355,22.61355
3373925,20100917220300,-43.6151,172.4465,180,83,16,88,75,173,4.5,4.2,1.91e+22,10,6,65,-13.09,184.28,7.29,-31.22,43.76,44.31,77,172.31,16,45,37.19,73,204,-209.5,6,313,172.4465,Crustal,26.194760000000002,16.194760000000002
3374803,20100919123000,-43.5735,172.3743,182,88,6,92,84,178,4.5,4.2,1.9e+22,8,5,61,-33.11,188.82,-0.48,-7.96,16.66,41.07,63,169.79,6,47,40.53,84,200,-210.32,3,317,172.3743,Crustal,25.915429999999997,17.915429999999997
3375067,20100919235000,-43.0116,172.0883,221,53,126,351,49,52,4.1,3.9,6.86e+21,10,3,51,19.38,28.5,-17.36,-69.52,0.28,50.14,52,59.1,62,193,18.98,28,17,-78.09,2,287,172.0883,Crustal,36.81627,26.816270000000003
3376639,20100922182200,-43.5602,172.4623,57,81,154,151,64,10,4.5,4.1,1.5e+22,6,3,76,102.87,65.21,54.4,-135.74,-24.9,32.87,73,140.59,25,11,19.44,62,219,-160.03,12,107,172.4623,Crustal,25.6402,19.6402
3377148,20100923154000,-43.6082,172.3722,69,86,168,160,78,4,4.4,4.2,2.39e+22,8,8,59,122.43,179.17,41.24,-179.3,-16.66,56.87,71,211.82,11,24,54.13,77,230,-265.96,6,115,172.3722,Crustal,26.05255,18.05255
